building_id,building_name,device_id,device_name,field,kind,date_time_local,value
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-14T20:22:41.648+01:00,Unoccupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-14T20:22:41.648+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-14T21:22:49.743+01:00,Unoccupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-14T21:22:49.744+01:00,22.600000381469727
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-14T21:22:49.744+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-14T22:22:54.791+01:00,Unoccupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-14T22:22:54.792+01:00,22.5
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-14T22:22:54.792+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-14T23:22:56.029+01:00,Unoccupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-14T23:22:56.030+01:00,22.299999237060547
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-14T23:22:56.030+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T00:23:04.513+01:00,22.299999237060547
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T00:23:04.513+01:00,Unoccupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-15T00:23:04.513+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T01:23:05.595+01:00,22.299999237060547
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T01:23:05.595+01:00,Unoccupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-15T01:23:05.595+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T02:13:34.963+01:00,
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T02:13:34.963+01:00,
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-15T02:13:34.963+01:00,
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T02:22:45.563+01:00,Unoccupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T02:22:45.564+01:00,22.299999237060547
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-15T02:22:45.564+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T03:22:50.975+01:00,Unoccupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T03:22:50.976+01:00,22.299999237060547
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-15T03:22:50.976+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T04:22:52.068+01:00,22.299999237060547
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T04:22:52.068+01:00,Unoccupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-15T04:22:52.068+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T05:22:53.257+01:00,22.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T05:22:53.257+01:00,Unoccupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-15T05:22:53.257+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T06:22:56.667+01:00,Unoccupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T06:22:56.668+01:00,22.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-15T06:22:56.668+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T06:59:59.958+01:00,Occupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T07:23:02.196+01:00,21.899999618530273
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T07:23:02.196+01:00,Occupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-15T07:23:02.196+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T08:23:03.481+01:00,21.899999618530273
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T08:23:03.481+01:00,Occupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-15T08:23:03.481+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T09:23:04.385+01:00,Occupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T09:23:04.386+01:00,21.899999618530273
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-15T09:23:04.386+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T10:23:05.782+01:00,22.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T10:23:05.782+01:00,Occupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-15T10:23:05.782+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T11:23:08.738+01:00,22.299999237060547
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T11:23:08.738+01:00,Occupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-15T11:23:08.738+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T12:00:35.969+01:00,22.899999618530273
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T12:23:38.123+01:00,23.200000762939453
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T12:23:38.123+01:00,Occupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-15T12:23:38.123+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T13:23:39.334+01:00,Occupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T13:23:39.335+01:00,23.399999618530273
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-15T13:23:39.335+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T14:23:43.135+01:00,23.399999618530273
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T14:23:43.135+01:00,Occupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-15T14:23:43.135+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T15:23:48.485+01:00,23.600000381469727
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T15:23:48.485+01:00,Occupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-15T15:23:48.485+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T16:23:51.954+01:00,Occupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T16:23:51.955+01:00,23.600000381469727
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-15T16:23:51.955+01:00,0.0
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,zone_air_temperature_sensor,Number,2023-03-15T17:23:57.086+01:00,23.600000381469727
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,occupied_mode,Bool,2023-03-15T17:23:57.086+01:00,Occupied
60b517bd5f7ee717b4903f273,Building 1,630f2897fb585d74106441d3,FC_L_3_1,effective_cooling_zone_air_temperature_setpoint,Number,2023-03-15T17:23:57.086+01:00,0.0
